#!21590.0[0,f]/ 4.283e-11[1,f]/ 8.053e-13[2,f]/
wav     trans
1.9	1e-16
1.915	4.26135770234987E-006
1.927	8.35505967825636E-006
1.934	8.22316442605998E-005
1.939	0.0002552821
1.948	0.0027598049
1.957	0.0060617271
1.962	0.0100423547
1.969	0.021419096
1.976	0.0441834008
1.981	0.0771120646
1.989	0.1247727501
1.99	0.0956005025
1.998	0.1170590591
2.008	0.146688745
2.014	0.197724429
2.019	0.166717682
2.028	0.3060877712
2.037	0.3755454099
2.045	0.364993643
2.061	0.3032814168
2.072	0.3501409266
2.075	0.3322737349
2.082	0.3784370797
2.089	0.3916395404
2.099	0.3920119104
2.106	0.4099211776
2.113	0.4154420256
2.12	0.4032523585
2.124	0.421529661
2.138	0.4297764266
2.145	0.4320601399
2.155	0.4300032483
2.169	0.4153725219
2.176	0.424089614
2.185	0.3857002288
2.197	0.4305207101
2.208	0.4440049819
2.213	0.4464193403
2.218	0.4439981966
2.232	0.4321948925
2.237	0.4388167188
2.248	0.4374773132
2.256	0.4261152482
2.26	0.4332858407
2.263	0.4418912947
2.265	0.4252397351
2.27	0.4322436123
2.272	0.4260862676
2.276	0.4002161687
2.277	0.4313289416
2.281	0.3900070145
2.284	0.3904404553
2.286	0.41223972
2.291	0.366837189
2.293	0.3507365896
2.295	0.3083529412
2.297	0.2862947323
2.299	0.2439043062
2.306	0.1923907199
2.311	0.1506875811
2.316	0.0994075993
2.32	0.0700849138
2.325	0.0584804301
2.328	0.0395627577
2.335	0.0267195289
2.339	0.0184235143
2.344	0.0144971843
2.346	0.0131946292
2.352	0.0050217687
2.361	0.0028939432
2.363	0.000316766
2.37	0.0012639367
2.375	0.0008828884
2.384	0.0001704304
2.399	1e-16
