#!228000.0[0,f]/ 4.67e-15[1,f]/ 1.0783e-16[2,f]/ 1.315e13[3,f]/ 8.09e-23[4,f]/ 1.52240983e-24[5,f]/
wav     trans
2.61349	1.09E-17
2.62382	2.37E-17
2.63415	2.87E-14
2.64448	1.56E-14
2.65481	1.19E-15
2.66514	4.86E-34
2.67547	2.28E-43
2.6858	8.76E-32
2.69613	4.82E-32
2.70646	4.95E-32
2.71679	3.40E-30
2.72712	2.78E-32
2.73745	4.20E-30
2.74778	3.50E-37
2.75811	3.67E-16
2.76844	4.99E-16
2.77877	1.87E-15
2.7891	1.87E-15
2.79943	1.37E-15
2.80976	3.04E-15
2.82009	1.61E-14
2.83042	1.11E-15
2.84075	2.17E-16
2.85108	7.76E-26
2.86141	7.93E-17
2.87174	1.55E-15
2.88207	1.26E-16
2.8924	1.78E-16
2.90273	3.18E-17
2.91306	8.91E-16
2.92339	9.33E-16
2.93372	7.21E-15
2.94405	2.71E-15
2.95438	8.85E-30
2.96471	5.91E-30
2.97504	1.07E-32
2.98537	3.49E-16
2.9957	1.76E-15
3.00603	1.28E-14
3.01636	1.77E-16
3.02669	1.15E-14
3.03702	9.98E-15
3.04735	1.55E-14
3.05768	1.80E-15
3.06801	1.22E-15
3.07834	1.10E-16
3.08867	1.13E-15
3.099	7.15E-15
3.10933	1.64E-15
3.11966	3.96E-14
3.12999	1.82E-14
3.14032	2.00E-15
3.15065	9.79E-15
3.16098	7.15E-35
3.17131	1.21E-27
3.18164	3.88E-26
3.19197	2.66E-26
3.2023	1.19E-30
3.21263	6.96E-29
3.22296	1.76E-30
3.23329	8.46E-38
3.24362	1.74E-31
3.25395	1.30E-16
3.26428	2.31E-15
3.27461	5.64E-15
3.28494	6.17E-15
3.29527	4.96E-16
3.3056	7.55E-16
3.31593	9.84E-17
3.32626	2.35E-14
3.33659	1.76E-15
3.34692	2.21E-14
3.35725	4.99E-14
3.36758	2.99E-15
3.37791	1.12E-14
3.38824	1.66E-15
3.39857	2.56E-15
3.4089	4.27E-14
3.41923	1.35E-15
3.42956	2.07E-14
3.43989	1.20E-30
3.45022	1.70E-35
3.46055	3.40E-33
3.47088	2.94E-41
3.48121	4.18E-30
3.49154	1.60E-37
3.50187	6.28E-39
3.5122	4.88E-36
3.52253	1.48E-33
3.53286	5.23E-35
3.54319	1.56E-31
3.55352	1.52E-16
3.56385	4.77E-16
3.57418	1.38E-16
3.58451	8.94E-17
3.59484	8.56E-28
3.60517	3.52E-34
3.6155	4.72E-29
3.62583	8.43E-28
3.63616	2.60E-30
3.64649	1.25E-24
3.65682	2.36E-31
3.66715	8.51E-27
3.67748	1.99E-33
3.68781	2.11E-16
3.69814	6.02E-15
3.70847	5.61E-16
3.7188	3.02E-14
3.72913	5.25E-15
3.73946	1.30E-14
3.74979	6.85E-15
3.76012	4.46E-15
3.77045	1.76E-14
3.78078	5.55E-15
3.79111	1.06E-14
3.80144	5.56E-14
3.81177	1.02E-14
3.8221	5.92E-16
3.83243	3.42E-15
3.84276	1.26E-15
3.85309	5.67E-15
3.86342	3.12E-15
3.87375	1.24E-15
3.88408	1.09E-15
3.89441	5.63E-15
3.90474	1.96E-15
3.91507	6.35E-15
3.9254	4.24E-14
3.93573	1.53E-14
3.94606	1.34E-14
3.95639	7.00E-16
3.96672	1.62E-14
3.97705	3.66E-14
3.98738	6.70E-15
3.99771	1.52E-14
4.00804	3.44E-14
4.01837	1.20E-14
4.0287	2.35E-14
4.03903	9.81E-15
4.04936	1.33E-14
4.05969	1.25E-14
4.07002	3.63E-14
4.08035	1.04E-14
4.09068	1.78E-14
4.10101	1.32E-14
4.11134	7.04E-15
4.12167	1.92E-14
4.132	3.67E-27
4.14233	7.55E-34
4.15266	1.05E-31
4.16299	2.44E-37
4.17332	2.91E-26
4.18365	1.65E-37
4.19398	5.09E-26
4.20431	1.84E-31
4.21464	2.61E-34
4.22497	1.00E-30
4.2353	1.47E-30
4.24563	1.30E-32
4.25596	4.96E-14
4.26629	3.61E-15
4.27662	8.48E-14
4.28695	2.14E-15
4.29728	5.08E-14
4.30761	1.19E-13
4.31794	2.22E-13
4.32827	2.16E-13
4.3386	4.71E-15
4.34893	5.07E-15
4.35926	8.39E-14
4.36959	1.88E-31
4.37992	2.91E-34
4.39025	2.53E-29
4.40058	9.68E-29
4.41091	4.35E-27
4.42124	2.28E-31
4.43157	2.16E-28
4.4419	3.17E-29
4.45223	9.19E-26
4.46256	1.87E-28
4.47289	3.35E-37
4.48322	2.20E-37
4.49355	1.25E-14
4.50388	2.84E-14
4.51421	7.88E-14
4.52454	5.41E-15
4.53487	4.77E-14
4.5452	6.13E-14
4.55553	1.85E-14
4.56586	1.61E-13
4.57619	8.25E-15
4.58652	4.46E-14
4.59685	5.92E-14
4.60718	2.58E-14
4.61751	1.72E-14
4.62784	5.11E-15
4.63817	9.73E-15
4.6485	8.05E-15
4.65883	4.65E-15
4.66916	1.00E-15
4.67949	6.33E-30
4.68982	1.81E-33
4.70015	2.68E-16
4.71048	8.51E-15
4.72081	3.04E-14
4.73114	3.46E-14
4.74147	3.37E-14
4.7518	7.29E-14
4.76213	6.62E-14
4.77246	2.05E-13
4.78279	6.96E-14
4.79312	1.89E-13
4.80345	1.42E-14
4.81378	1.46E-15
4.82411	1.49E-14
4.83444	8.06E-14
4.84477	6.33E-14
4.8551	8.08E-14
4.86543	6.33E-14
4.87576	2.66E-14
4.88609	2.92E-14
4.89642	7.91E-15
4.90675	1.09E-14
4.91708	4.92E-13
4.92741	7.19E-15
