#!1559000.0[0,f]/ 1.97354844576e-18[1,f]/ 3.02199605757e-20[2,f]/
wav     trans
100.0851224	0.000446679
100.2105423	0.000474128
100.336277	0.000366825
100.4623276	0.000406752
100.5886953	0.000471633
100.7153814	0.000494091
100.8423869	0.000539009
100.9697131	0.000588917
101.0973613	0.000552894
101.2253327	0.000548436
101.3536284	0.000679584
101.4822497	0.000700448
101.611198	0.000596126
101.7404743	0.000557378
101.87008	0.000640835
102.0000163	0.000724293
102.1302845	0.000676603
102.2608859	0.000715351
102.3918218	0.000765919
102.5230933	0.000665443
102.6547019	0.000725333
102.7866488	0.000715351
102.9189354	0.000718678
103.0515629	0.000798532
103.1845326	0.000748623
103.317846	0.000751951
103.4515043	0.00078855
103.5855088	0.000821822
103.719861	0.000846111
103.8545621	0.000819257
103.9896135	0.000786193
104.1250167	0.000797215
104.2607729	0.000900081
104.3968835	0.000966209
104.5333501	0.000951514
104.6701738	0.000808236
104.8073562	0.000738434
104.9448987	0.000819257
105.0828026	0.00092697
105.2210695	0.00093162
105.3597007	0.000830695
105.4986976	0.000791877
105.6380618	0.000795759
105.7777947	0.000819049
105.9178977	0.000869512
106.0583724	0.000904448
106.1992202	0.000923857
106.3404425	0.000888868
106.482041	0.000900566
106.6240171	0.000943265
106.7663722	0.000881157
106.909108	0.000795759
107.052226	0.00086563
107.1957276	0.000943265
107.3396145	0.00093162
107.4838882	0.001009255
107.6285502	0.000935502
107.7736021	0.000803173
107.9190456	0.000997055
108.0648822	0.001113647
108.2111134	0.001061382
108.3577409	0.001021178
108.5047663	0.000980974
108.6521913	0.000916648
108.8000174	0.000932729
108.9482463	0.00093675
109.0968797	0.000876444
109.2459191	0.000864111
109.3953663	0.000882821
109.545223	0.001011473
109.6954908	0.001148998
109.8461714	0.001215543
109.9972666	0.00124216
110.148778	0.001255469
110.3007073	0.001211106
110.4530563	0.001215543
110.6058268	0.00128784
110.7590205	0.001282087
110.9126391	0.001384121
111.0666844	0.001455102
111.2211583	0.001512774
111.3760624	0.001441793
111.5313986	0.001455102
111.6871687	0.001539391
111.8433745	0.001477283
112.0000179	0.001561573
112.1571007	0.001587187
112.3146247	0.001518042
112.4725918	0.001472293
112.6310039	0.001509724
112.7898629	0.001488929
112.9491706	0.001518042
113.108929	0.001667766
113.2691399	0.001809173
113.4298054	0.001796696
113.5909273	0.001850763
113.7525075	0.001818184
113.9145481	0.002091293
114.0770511	0.002202894
114.2400183	0.002178633
114.4034518	0.002222302
114.5673536	0.002193189
114.7317257	0.002367868
114.8965701	0.002634738
115.0618889	0.002707521
115.2276841	0.002765747
115.3939579	0.003202871
115.5607121	0.003519639
115.7279491	0.003653837
115.8956707	0.003983231
116.0638792	0.004196727
116.2325767	0.004251626
116.4017653	0.004276026
116.5714472	0.004526121
116.7416245	0.004800617
116.9122994	0.005001913
117.0834741	0.005535834
117.2551507	0.00542336
117.4273316	0.005622993
117.6000188	0.005942406
117.7732147	0.006241855
117.9469215	0.006348326
118.1211415	0.006335017
118.2958769	0.006441488
118.4711301	0.006614503
118.6469033	0.00723972
118.8231988	0.007550768
119.000019	0.008007983
119.1773663	0.008283656
119.355243	0.008640015
119.5336514	0.008982926
119.712594	0.009191362
119.8920732	0.009406522
120.0720913	0.009608234
120.2526508	0.009991488
120.4337542	0.01015185
120.6154039	0.010587198
120.7976024	0.011319185
120.9803522	0.011818268
121.1636557	0.012091099
121.3475156	0.012363931
121.5319343	0.012936212
121.7169145	0.013421985
121.9024585	0.0141207
122.0885692	0.014812761
122.2752489	0.01522884
122.4625005	0.016504373
122.6503264	0.017405493
122.8387293	0.017946166
